,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
156,朱家角北大街,0,0.0,"北大街，又称""一线街""，是上海市郊保存得最完整的明清建筑第一街，全长两里多路，其东起放生桥，西至美周弄的三百多米，是最富有代表性的明清建筑精华所在。这里，旧式民宅鳞次栉比，粉墙灰瓦错落有致，窄窄通道曲径通幽，石板条路逶迤不断，老店名…",7.0,121.062171,31.11673,1,0.0,朱家角北大街,
157,世纪公园Century Park,11,96.0,上海市内最大的生态公园，树木花草众多，休闲漫步的好去处。,64.0,121.558238,31.221747,2173,0.01,世纪公园,CenturyPark
158,紫藤园Jiading Wistaria Garden,4,92.0,,392.0,121.265131,31.384864,265,0.0,紫藤园,JiadingWistariaGarden
159,上海交通大学Shanghai Jiao Tong University,20,92.0,文化底蕴深厚、办学传统悠久的全国重点大学，中西合璧的校园建筑和各式博物馆都值得参观拜访。,73.0,121.439021,31.205559,494,0.01,上海交通大学,ShanghaiJiaoTongUniversity
160,南京西路West Nanjing Road,12,94.0,,23.0,121.4598485479,31.2330771947,38,0.0,南京西路,WestNanjingRoad
161,上海琉璃艺术博物馆Liuli China Museum,5,90.0,中国甚至亚洲第一个展示琉璃艺术的博物馆，能欣赏古代中国到现代世界的琉璃大作。,51.0,121.476866,31.213867,314,0.0,上海琉璃艺术博物馆,LiuliChinaMuseum
162,中国航海博物馆China Maritime Museum,2,94.0,国内首座航海专题博物馆，看各种仿真模型和航海设备实物。,61.0,121.926006,30.902445,713,0.0,中国航海博物馆,ChinaMaritimeMuseum
163,汤连得·多喜温泉（闵行店）,0,82.0,,,121.375454,31.146,0,0.0,汤连得多喜温泉闵行店,
164,渔港公园,0,0.0,,,121.794606,31.356716,0,0.0,渔港公园,
165,上海之鱼,0,90.0,,,121.505745,30.938155,4,0.0,上海之鱼,
166,绿之丘Green Valley,0,90.0,,,121.545418,31.260861,20,0.0,绿之丘,GreenValley
167,Sky Park 高登公园Sky Park,0,88.0,,,121.402661,31.22908,27,0.0,高登公园,SkyParkSkyPark
168,南极企鹅馆Antarctic Penguin Encounter,0,94.0,与萌萌哒企鹅亲密接触,,121.911276,30.919863,26,0.0,南极企鹅馆,AntarcticPenguinEncounter
169,涌泉坊Bubbling Well Lane,0,94.0,,1763.0,121.447498,31.228503,19,0.0,涌泉坊,BubblingWellLane
170,永福路Yongfu Road,0,96.0,,1779.0,121.4491560182,31.214613935,23,0.0,永福路,YongfuRoad
171,崇明荷花博览园Lotus Expo Park,1,88.0,,12.0,121.246813,31.735561,38,0.0,崇明荷花博览园,LotusExpoPark
172,东海观音寺Donghai Guanyin Temple,0,86.0,,2137.0,121.5211799615,30.8215503693,12,0.0,东海观音寺,DonghaiGuanyinTemple
173,报国寺Qingpu Baoguo Temple,1,78.0,,20.0,120.987832,31.095958,38,0.0,报国寺,QingpuBaoguoTemple
174,东方明珠259米全透明悬空观光廊Oriental Pearl Transparent Observatory,1,94.0,全球唯一的360度全透明观光廊，以空中漫步的独特方式欣赏申城全景。,119.0,121.5064136561,31.245303876,291,0.0,东方明珠米全透明悬空观光廊,OrientalPearlTransparentObservatory
175,龙音寺Longyin Temple,0,90.0,,2610.0,121.4372784431,31.0091696319,22,0.0,龙音寺,LongyinTemple
176,长乐路Changle Road,6,92.0,赶不完的时髦，逛不完的个性创意小店，上海时尚潮流的聚集地。,16.0,121.459751,31.224334,237,0.0,长乐路,ChangleRoad
177,崇明学宫Chongming Academy,1,86.0,上海著名的孔庙旧址，领略崇明岛民俗风情与历史文化。,17.0,121.408385,31.624979,75,0.0,崇明学宫,ChongmingAcademy
178,M50创意园M50 Creative Park,7,90.0,去M50看苏州河畔的艺术，感受浓厚的文化气息。,104.0,121.455795,31.254456,293,0.01,创意园,MMCreativePark
179,上海工艺美术博物馆Shanghai Arts and Crafts Museum,1,90.0,被称为“小白宫”，可以参观雕刻、刺绣等民间艺术制作。,125.0,121.460803,31.216576,173,0.0,上海工艺美术博物馆,ShanghaiArtsandCraftsMuseum
180,交响音乐博物馆Shanghai Jiaoxiangyinyue Museum,0,96.0,,,121.456346,31.218164,19,0.0,交响音乐博物馆,ShanghaiJiaoxiangyinyueMuseum
181,田子坊石库门Shikumen,24,92.0,,31.0,121.475066,31.214837,128,0.06,田子坊石库门,Shikumen
182,张爱玲故居Zhang'ailing Former Residence,3,88.0,,53.0,121.45402,31.2311,194,0.02,张爱玲故居,ZhangailingFormerResidence
183,中山公园Zhongshan Park,14,90.0,,65.0,121.425578,31.227355,635,0.0,中山公园,ZhongshanPark
184,鲁迅公园Lu Xun Park,18,90.0,鲁迅先生曾经常来此散步，瞻仰鲁迅先生之墓，了解他的生平。,69.0,121.489991,31.277458,617,0.01,鲁迅公园,LuXunPark
185,龙华寺Longhua Temple,1,90.0,上海历史最久、规模最大的古刹，祈福十分灵验，还能品尝寺内正宗素斋面。,141.0,121.45827,31.181625,414,0.0,龙华寺,LonghuaTemple
186,梅赛德斯-奔驰文化中心Mercedes-Benz Arena,4,92.0,国内第一个可变容量的大型室内场馆，形似飞碟，曾举办过超大型演唱会和国际重要赛事。,49.0,121.499864,31.194369,299,0.0,梅赛德斯奔驰文化中心,MercedesBenzArena
187,外滩情人墙Bund Lover’s Wall,1,90.0,,124.0,121.4971,31.24456,352,0.0,外滩情人墙,BundLoversWall
188,金罗店美兰湖景区Meilan Lake Scenic Area,2,90.0,,144.0,121.361919,31.405386,120,0.0,金罗店美兰湖景区,MeilanLakeScenicArea
189,静安公园Jing'an Sculputure Park,2,90.0,,175.0,121.453099,31.228472,362,0.0,静安公园,JinganSculputurePark
190,泖塔Mao Tower,1,100.0,,624.0,121.09107,31.036254,3,0.0,泖塔,MaoTower
191,瀛洲公园Yingzhou Park (North Gate),1,86.0,赏丰富多彩的植物造景，漫步江边欣赏落日。,8.0,121.408771,31.622923,83,0.0,瀛洲公园,YingzhouParkNorthGate
192,文广中心-图书馆,0,0.0,,,121.2826417008,31.1812773945,0,0.0,文广中心图书馆,
193,太浦河白渔荡湿地,0,100.0,,,120.9792952317,31.0273133328,0,0.0,太浦河白渔荡湿地,
194,逸景冲浪水上嘉年华,0,20.0,,,121.948757,30.912826,0,0.0,逸景冲浪水上嘉年华,
195,临港星空之境海绵公园,0,90.0,,,121.938646,30.920956,0,0.0,临港星空之境海绵公园,
196,MR.ZOO小小动物元（上海崇明万达广场店）,0,0.0,,,121.42439,31.631969,0,0.0,小小动物元上海崇明万达广场店,MRZOO
197,淮海中路弄堂,0,90.0,,,121.4425418516,31.2088745125,0,0.0,淮海中路弄堂,
198,衍庆里,0,86.0,,,121.480221,31.245677,1,0.0,衍庆里,
199,上海西郊淀山湖湿地Shanghai Xijiaodian Shan Hu Wetland,0,86.0,,,121.013213,31.076586,0,0.0,上海西郊淀山湖湿地,ShanghaiXijiaodianShanHuWetland
200,毛桥村,0,0.0,,,31.4724195568,31.4724809359,0,0.0,毛桥村,
201,临港当代美术馆Lingang Contemporary Art Museum,0,100.0,,,121.932167,30.902013,1,0.0,临港当代美术馆,LingangContemporaryArtMuseum
202,韩国街Hanguo Street,0,90.0,,,121.379539,31.174823,13,0.0,韩国街,HanguoStreet
203,宝龙艺术中心Baolong Art Center,0,94.0,,,121.3634105115,31.1635764563,0,0.0,宝龙艺术中心,BaolongArtCenter
204,东华大学(松江校区)Donghua University (songjiangxiaoqu),0,0.0,,,121.219569,31.061819,2,0.0,东华大学松江校区,DonghuaUniversitysongjiangxiaoqu
205,松南郊野公园Songnanjiaoye Park,0,90.0,,,121.2429980307,30.9836361235,9,0.0,松南郊野公园,SongnanjiaoyePark
206,火山鲨鱼馆Volcano Whale & Shark Pavilion,0,94.0,与拥有“星空之背”的庞大鲸鲨奇妙邂逅,,121.915004,30.91788,20,0.0,火山鲨鱼馆,VolcanoWhaleSharkPavilion
207,江南造船厂博物馆Jiangnan Zaochuanchang Museum,0,76.0,,,121.76,31.3598,4,0.0,江南造船厂博物馆,JiangnanZaochuanchangMuseum
208,LIFE PARTYING广场Life Partying Square,0,0.0,,,121.536,31.2267,0,0.0,广场,LIFEPARTYINGLifePartyingSquare
209,城市公园Chengshi Park,0,90.0,,,121.930468,30.894452,3,0.0,城市公园,ChengshiPark
210,营房村社区活动中心文化广场Yingfangcun Shequ Culture Square,0,0.0,,,121.7396362201,31.2157541492,0,0.0,营房村社区活动中心文化广场,YingfangcunShequCultureSquare
211,罗泾水源涵养林Luojing Water Conservation Forest,0,96.0,,,121.368544,31.487105,3,0.0,罗泾水源涵养林,LuojingWaterConservationForest
212,远香湖Yuanxiang Lake,0,90.0,,,121.273869,31.360426,27,0.0,远香湖,YuanxiangLake
213,"上海百鸟湖Bainiao Lake, Shanghai",0,90.0,,,121.689706,30.865672,3,0.0,上海百鸟湖,BainiaoLakeShanghai
214,肇周路Zhaozhou Road,0,88.0,,,121.4875332464,31.2203578949,42,0.0,肇周路,ZhaozhouRoad
215,浦江郊野公园Pujiang Country Park,1,88.0,,226.0,121.514275,31.054805,157,0.0,浦江郊野公园,PujiangCountryPark
216,艺仓美术馆Yicang Gallery,3,92.0,,783.0,121.5189942894,31.2221834718,57,0.0,艺仓美术馆,YicangGallery
217,北水湾体育公园Beishuiwan Tiyu Park,0,88.0,,1010.0,121.24914,31.408359,2,0.0,北水湾体育公园,BeishuiwanTiyuPark
218,南翔老街Nanxiang Old Street,1,88.0,,1036.0,121.314868,31.296946,71,0.0,南翔老街,NanxiangOldStreet
219,奉贤海滩Fengxin Beach,0,84.0,,1681.0,121.527668,30.818991,5,0.0,奉贤海滩,FengxinBeach
220,罗密欧阳台Romeo Terrace,2,78.0,,1760.0,121.4469859816,31.215745888,7,0.0,罗密欧阳台,RomeoTerrace
221,枫叶岛Maple Island,0,84.0,,1826.0,121.181984,30.782364,43,0.0,枫叶岛,MapleIsland
222,明清民居,0,0.0,石板老街、黛瓦民宅、深巷幽弄……无不展现朱家角典型的江南民居风貌。,27.0,121.062171,31.11673,0,0.0,明清民居,
223,上海理工大学,1,90.0,源于1906年创办的沪江大学和1907年创办的德文医工学堂，临江而立，浦江美景尽收眼底。,447.0,121.558505,31.29627,2,0.0,上海理工大学,
224,长江第一滩,1,0.0,“长江第一滩”位于长兴横沙渔港综合功能区东端，与东岸800米的横沙休闲旅游岛隔江相望，与30公里处的浦东迪斯尼乐园遥相呼应。,2397.0,121.697932,31.397428,0,0.0,长江第一滩,
225,震旦博物馆Aurora Museum,1,94.0,,409.0,121.506401,31.240127,223,0.0,震旦博物馆,AuroraMuseum
226,桥乡金泽Jinze Ancient Town,1,88.0,,391.0,120.928882,31.041805,71,0.0,桥乡金泽,JinzeAncientTown
227,上海展览中心Shanghai Exhibition Center,3,92.0,上海最早的会展场，建筑宏伟华丽，经常举办各种大型展览。,198.0,121.459249,31.230961,442,0.02,上海展览中心,ShanghaiExhibitionCenter
228,中国共产党第一次全国代表大会会址The site of the first CPC National Congress,3,92.0,中国共产党的诞生地。,86.0,121.481627,31.22608,309,0.01,中国共产党第一次全国代表大会会址,ThesiteofthefirstCPCNationalCongress
229,南浦大桥Nanpu Bridge,10,92.0,,554.0,121.514786,31.210031,131,0.01,南浦大桥,NanpuBridge
230,圣母大堂Notre Dame Church,1,88.0,,555.0,121.461843,31.223707,109,0.01,圣母大堂,NotreDameChurch
231,上海总会,1,96.0,"上海总会（Shanghai Club）又称英国总会，建筑外观呈晚期文艺复兴式，外墙除勒脚、柱为石料外，均为水泥仿石墙面。入口处有塔司干（TUSCAN）立柱，二、三层中部五间有贯通两层的爱奥尼克式的古典立柱。一些局部处理带有巴洛克特征。
这座建筑室内设…",382.0,121.4978339581,31.2396091486,6,0.01,上海总会,
232,复兴公园Fuxing Park,2,92.0,,237.0,121.475647,31.222986,366,0.0,复兴公园,FuxingPark
233,孙中山故居纪念馆Former Residence of Sun Yat-sen,6,92.0,孙中山和宋庆龄唯一共同的住所，老上海小洋房十分精致。,297.0,121.474213,31.222108,235,0.0,孙中山故居纪念馆,FormerResidenceofSunYatsen
234,豫园点春堂Shanghai Dianchun Hall,3,92.0,,560.0,121.499093,31.2332,85,0.0,豫园点春堂,ShanghaiDianchunHall
235,上海市历史博物馆Shanghai History Museum (People's Square),4,94.0,,71.0,121.47734738,31.2370712547,230,0.0,上海市历史博物馆,ShanghaiHistoryMuseumPeoplesSquare
236,鲁迅纪念馆Lu Xun Memorial Hall,7,90.0,参观鲁迅先生生前的衣物、生活用品、手稿书信等珍贵藏品。,562.0,121.490446,31.275502,190,0.0,鲁迅纪念馆,LuXunMemorialHall
237,丁香花园Shanghai Lilac Garden,1,90.0,晚清北洋大臣李鸿章的私家花园，在上海极负盛名，保存完好。,563.0,121.445551,31.218712,183,0.0,丁香花园,ShanghaiLilacGarden
238,亚细亚大楼Asia Building,1,92.0,,565.0,121.497823,31.239123,84,0.0,亚细亚大楼,AsiaBuilding
239,同济大学Tongji University,12,94.0,上海百年名校，也是著名的赏樱胜地。,78.0,121.5078955868,31.2885097222,355,0.0,同济大学,TongjiUniversity
240,上海大自然野生昆虫馆Shanghai Natural Wild Insect Kingdom,2,90.0,国内首批活体昆虫展示馆之一，投食喂锦鲤，观赏蝴蝶标本。,68.0,121.504313,31.246055,907,0.0,上海大自然野生昆虫馆,ShanghaiNaturalWildInsectKingdom
241,上海古城墙Shanghai Ancient City Wall,3,92.0,,178.0,121.4899188071,31.2302614115,68,0.0,上海古城墙,ShanghaiAncientCityWall
242,猫的天空之城概念书店(新天地店)Mo Mi Cafe (Xintiandi),3,92.0,上海十大清新书店之一，可以寄明信片给未来的自己。,219.0,121.481888,31.223776,89,0.0,猫的天空之城概念书店新天地店,MoMiCafeXintiandi
243,毛泽东旧居Former Residence of Mao Zedong,1,92.0,毛泽东同志在上海居住过的地方。,235.0,121.466975,31.23244,134,0.0,毛泽东旧居,FormerResidenceofMaoZedong
244,佘山天主教堂Sheshan Basilica,3,90.0,欣赏山顶的巴洛克教堂建筑，感受不对称的设计美感。,12.0,121.198899,31.100616,118,0.0,佘山天主教堂,SheshanBasilica
245,吴江路Wujiang Road,1,88.0,,377.0,121.467871,31.236492,391,0.0,吴江路,WujiangRoad
246,上海图书馆Shanghai Library,1,92.0,,146.0,121.451117,31.213841,468,0.0,上海图书馆,ShanghaiLibrary
247,老码头The Cool Docks,3,88.0,南外滩时尚新地标，将废弃厂房改造成创意工坊，酒吧、餐厅一应俱全。,209.0,121.512289,31.225078,367,0.0,老码头,TheCoolDocks
248,大清邮局Zhujiajiao Post Office,2,84.0,,4.0,121.060143,31.113177,143,0.0,大清邮局,ZhujiajiaoPostOffice
249,上海天文博物馆Shanghai Astronomical Museum,1,90.0,了解神奇奥妙的天文知识，体验身临其境漫游宇宙的感觉。,13.0,121.199571,31.100782,73,0.0,上海天文博物馆,ShanghaiAstronomicalMuseum
250,韩湘水博园Shanghai Hanxiang Water Garden,2,88.0,,274.0,121.3357853989,30.9903439499,248,0.0,韩湘水博园,ShanghaiHanxiangWaterGarden
251,珠溪园Zhuxi Park,1,86.0,,9.0,121.06774,31.115957,42,0.0,珠溪园,ZhuxiPark
252,古城公园Gucheng Park,2,90.0,,584.0,121.500454,31.234126,179,0.0,古城公园,GuchengPark
253,上海徐光启墓Shanghai Xu Guangqi Tomb,3,88.0,,352.0,121.4413592147,31.1954590074,128,0.0,上海徐光启墓,ShanghaiXuGuangqiTomb
254,大境阁Old City Wall at Dajing Road (Dajing Ge),1,90.0,登上仅存的明代城墙和城楼，感受都市中不可多得的历史气息。,328.0,121.489917,31.230343,170,0.0,大境阁,OldCityWallatDajingRoadDajingGe
255,民生现代美术馆Minsheng Art Museum,1,92.0,,215.0,121.451661,31.297551,50,0.0,民生现代美术馆,MinshengArtMuseum
256,天马山公园Tianmashan Park,2,90.0,比佘山更清净，可登高远眺周边地貌，参观著名北宋斜塔。,4.0,121.15945,31.081471,140,0.0,天马山公园,TianmashanPark
257,金山嘴老街Jinshanzui Old Street,1,88.0,,271.0,121.3827293227,30.738410375,28,0.0,金山嘴老街,JinshanzuiOldStreet
258,狮语画廊Shiyu Gallery,1,92.0,,619.0,121.445823,31.2131,17,0.0,狮语画廊,ShiyuGallery
259,桂林公园Guilin Park,2,90.0,,312.0,121.424381,31.171495,497,0.0,桂林公园,GuilinPark
260,上海民族文化村Shanghai National Culture Village,3,78.0,,652.0,120.9184220314,31.0788458395,28,0.0,上海民族文化村,ShanghaiNationalCultureVillage
261,二严寺Er Yan Temple,1,84.0,,655.0,121.458649,30.941132,68,0.0,二严寺,ErYanTemple
262,陈化成纪念馆Chen Huacheng Memorial,1,94.0,,657.0,121.500428,31.415458,18,0.0,陈化成纪念馆,ChenHuachengMemorial
263,黄炎培故居Huang Yanpei's Former Residence,2,86.0,,308.0,121.7114581862,31.2013378143,63,0.0,黄炎培故居,HuangYanpeisFormerResidence
264,上海太平天国烈士墓Shanghai Taiping Martyrs Tombs,2,0.0,,661.0,121.5714785776,31.356817013,0,0.0,上海太平天国烈士墓,ShanghaiTaipingMartyrsTombs
265,上海四行仓库抗战纪念馆Sihang Warehouse Battle Memorial,1,94.0,,129.0,121.477852,31.246263,78,0.0,上海四行仓库抗战纪念馆,SihangWarehouseBattleMemorial
266,上海青青旅游世界Qingqing Tourism World,1,90.0,,678.0,121.2613883444,31.0735846536,4,0.0,上海青青旅游世界,QingqingTourismWorld
267,陈化成雕像,1,100.0,抗英民族英雄陈化成的雕像竖立在临江公园里。鸦片战争时，1842年6月英舰进犯吴淞口，陈化成的上司两江总督牛鉴欲向英军求和，陈化成当时任江南提督，铸铜炮、筑炮台、造火药练士兵，在吴淞口积极设防，坚决反对求和。英军来犯，陈化成以67岁高龄率…,691.0,121.4988246918,31.4152256461,0,0.0,陈化成雕像,
268,圆津禅院Yuanjin Buddhist Temple,1,80.0,,10.0,121.061302,31.116426,69,0.0,圆津禅院,YuanjinBuddhistTemple
269,上海手工艺朱家角展示馆Shanghai Handicraft Zhujiajiao Exhibition Hall,1,84.0,,11.0,121.061274,31.115426,11,0.0,上海手工艺朱家角展示馆,ShanghaiHandicraftZhujiajiaoExhibitionHall
270,上海王小慧艺术馆,0,100.0,,,121.391153,31.220062,0,0.0,上海王小慧艺术馆,
271,随塘河公园,0,0.0,,,121.348226,30.717408,0,0.0,随塘河公园,
272,前卫1966郊野公园,0,0.0,,,121.7105530118,31.4152189956,0,0.0,前卫郊野公园,
273,潮帆皮划艇水上运动俱乐部,0,100.0,,,120.957206,31.057324,0,0.0,潮帆皮划艇水上运动俱乐部,
274,元荡湖,0,0.0,,,120.9121911149,31.0839707451,0,0.0,元荡湖,
275,藕遇公园,0,60.0,,,121.4015551923,30.8327454126,0,0.0,藕遇公园,
276,年丰公园,0,0.0,,,121.501756,30.936297,0,0.0,年丰公园,
277,顾村镇菊泉文化街,0,80.0,,,121.375101,31.363165,0,0.0,顾村镇菊泉文化街,
278,C3M北外滩艺术馆,0,66.0,,,121.513881,31.258328,1,0.0,北外滩艺术馆,CM
279,兰香湖,0,90.0,,,121.4782141354,31.0291584658,0,0.0,兰香湖,
280,枫泾路周末步行街,0,0.0,,,121.5046982777,31.2322652352,0,0.0,枫泾路周末步行街,
281,宝钢动物园,0,88.0,,,121.4554359822,31.4447909318,0,0.0,宝钢动物园,
282,星火公园,0,0.0,,,121.5702200661,30.8601397536,0,0.0,星火公园,
283,上海京剧传习馆,0,94.0,,,121.458781,31.211644,0,0.0,上海京剧传习馆,
