,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
163,芙蓉嶂水库Furong Zhangshuiku,0,100.0,,,113.2400464062,23.5071604347,1,0.0,芙蓉嶂水库,FurongZhangshuiku
164,海珠湿地Haizhu Wetland,4,90.0,超大型的市内湿地，拥有万亩果园，欣赏岭南水乡的田园风光、赏花、观鸟都是不错的选择。,58.0,113.3430723285,23.0723206602,474,0.0,海珠湿地,HaizhuWetland
165,海军黄埔军事博览中心,1,100.0,海军黄埔军事博览中心坐落在广州黄埔长洲岛的扯旗山麓，与中心外驰名的黄埔军校旧址毗邻，是当年黄埔军校学员训练、演习的场所。它与华南最大的港口？？黄埔港隔江相望；与深圳、珠海、香港、澳门等地水陆交通方便。本中心占地面积达12万平方米，地…,196.0,113.4336343647,23.0884919469,3,0.0,海军黄埔军事博览中心,
166,南越国宫署遗址The Site of Nanyue Kingdom Palace,2,90.0,,318.0,113.276322,23.133223,108,0.0,南越国宫署遗址,TheSiteofNanyueKingdomPalace
167,洪秀全故居Huadu Hongxiuquan Former Residence,1,80.0,,310.0,113.179413,23.423379,46,0.0,洪秀全故居,HuaduHongxiuquanFormerResidence
168,何仙姑家庙Family Temple of He Xiangu,1,80.0,,9.0,113.8404869605,23.388637476,5,0.0,何仙姑家庙,FamilyTempleofHeXiangu
169,海蚀洞Sea Chasm,1,84.0,,3.0,113.607356,23.113316,12,0.0,海蚀洞,SeaChasm
170,广州起义纪念馆Guangzhou Commune,1,92.0,,467.0,113.270873,23.130345,31,0.0,广州起义纪念馆,GuangzhouCommune
171,歌莉娅Goelia,3,94.0,,45.0,113.275381,23.126707,39,0.0,歌莉娅,Goelia
172,中心湖公园Zhongxinhu Park,1,88.0,,470.0,113.399805,23.056429,17,0.0,中心湖公园,ZhongxinhuPark
173,三吉堂古建筑群,0,0.0,,,113.3304280978,23.4231705051,0,0.0,三吉堂古建筑群,
174,芙蓉嶂,0,100.0,,,113.2428267818,23.4960366765,0,0.0,芙蓉嶂,
175,石马龙湿地公园,0,0.0,,,113.7678764708,23.5814043277,0,0.0,石马龙湿地公园,
176,BGM食番町,0,90.0,,,113.202906,23.143988,1,0.0,食番町,BGM
177,花都了哥髻Liaogeji Peak,0,0.0,,,113.3934673554,23.5041540485,0,0.0,花都了哥髻,LiaogejiPeak
178,侏罗纪恐龙主题展,0,0.0,,,113.250761891,23.1560062891,0,0.0,侏罗纪恐龙主题展,
179,"从化洞阳谷Dongyang Valley, Conghua",0,0.0,,,113.64493,23.494091,0,0.0,从化洞阳谷,DongyangValleyConghua
180,花都北迹露营酒店,0,0.0,,,0.0,0.0,0,0.0,花都北迹露营酒店,
181,石滩镇农场,0,0.0,,,113.804327,23.206818,0,0.0,石滩镇农场,
182,琶洲Pazhou,0,90.0,,,113.3731712706,23.1045081718,1,0.0,琶洲,Pazhou
183,番禺香江动物园Panyuxiangjiang Zoo,0,94.0,,,113.319196,23.010818,0,0.0,番禺香江动物园,PanyuxiangjiangZoo
184,广州梵高星空艺术馆（时尚天河旗舰店）Guangzhou Fangao Xingkong Art Museum (shishangtianheqijian),0,92.0,,,113.3310553924,23.1423128745,4,0.0,广州梵高星空艺术馆时尚天河旗舰店,GuangzhouFangaoXingkongArtMuseumshishangtianheqijian
185,广州南越王宫博物馆Guangzhounanyuewanggong Museum,0,92.0,,,113.276352,23.1331,21,0.0,广州南越王宫博物馆,GuangzhounanyuewanggongMuseum
186,白江湖森林公园Baijiang Lake,0,70.0,,,113.915021,23.503452,0,0.0,白江湖森林公园,BaijiangLake
187,二沙岛艺术公园Ershadao Art Park,0,88.0,,,113.3258226821,23.1160948987,26,0.0,二沙岛艺术公园,ErshadaoArtPark
188,珠江农业科普园Pearl River Agricultural Science Park,0,0.0,,,113.565,22.6945,0,0.0,珠江农业科普园,PearlRiverAgriculturalSciencePark
189,花都区美术馆Huadu Museum， Guangzhou,0,0.0,,,113.2201310032,23.3797280138,0,0.0,花都区美术馆,HuaduMuseumGuangzhou
190,二沙岛宏城公园Ershadao Hongcheng Park,0,92.0,,,113.3235581451,23.1163695173,43,0.0,二沙岛宏城公园,ErshadaoHongchengPark
191,雅景园Yajing Garden,0,94.0,,498.0,113.251861,23.143418,5,0.0,雅景园,YajingGarden
192,逵园艺术馆Kuiyuan 1922 Art Gallery,0,84.0,,419.0,113.302761,23.125406,21,0.0,逵园艺术馆,KuiyuanArtGallery
193,黄埔村Huangpu Village,1,90.0,,675.0,113.404848,23.100149,44,0.0,黄埔村,HuangpuVillage
194,增城公园Zengcheng Park,0,88.0,,15.0,113.828201,23.292628,20,0.0,增城公园,ZengchengPark
195,风云岭森林公园Fengyunling Forest Park,0,86.0,,46.0,113.570754575,23.5475602278,39,0.0,风云岭森林公园,FengyunlingForestPark
196,南沙十九涌Nansha Shijiuyong,1,82.0,,136.0,113.655805,22.609365,39,0.0,南沙十九涌,NanshaShijiuyong
197,猎德大桥Liede Bridge,3,90.0,,23.0,113.340304,23.120648,150,0.0,猎德大桥,LiedeBridge
198,增江画廊Zengjiang Gallery,0,86.0,,986.0,113.832543,23.262268,22,0.0,增江画廊,ZengjiangGallery
199,凤凰山公园Fenghuangshan Park,0,80.0,,27.0,113.843169,23.29293,45,0.0,凤凰山公园,FenghuangshanPark
200,龙津东路,1,100.0,龙津东路在广州市西南中部，东至人民中路，西至带河路。长630米，宽10米，沥青路面。龙津东路口原是“第六甫水脚”，由光复路口到紫来市场一段原是“青紫坊”，由此至带河路尾一段原是“芦排巷”。龙津中路原是“龙津桥和龙津大街”。龙津西路原是…,332.0,113.25977,23.127178,1,0.0,龙津东路,
201,摩星岭Moxing Summit Baiyun Mountain,1,92.0,,1173.0,113.307711,23.188997,46,0.0,摩星岭,MoxingSummitBaiyunMountain
202,增城荔枝文化村Zengcheng Lichee Wenhuacun,1,86.0,,9.0,113.571118,23.132204,43,0.0,增城荔枝文化村,ZengchengLicheeWenhuacun
203,蒙花布乡村公园Menghuabu Country Park,0,100.0,,,113.907517,23.441209,0,0.0,蒙花布乡村公园,MenghuabuCountryPark
204,六榕寺Temple of the Six Banyan Trees,3,88.0,1400年历史的古寺，寺内供奉着禅宗第六代祖师慧能的铜像。,126.0,113.266451,23.134141,156,0.01,六榕寺,TempleoftheSixBanyanTrees
205,农民运动讲习所旧址Peasant Movement Training Institute,2,88.0,,101.0,113.28287,23.13386,95,0.0,农民运动讲习所旧址,PeasantMovementTrainingInstitute
206,流花湖公园Liuhua Lake Park,1,90.0,广州市民休闲的市区公园，以亚热带风光为特色。,436.0,113.257445,23.142615,335,0.0,流花湖公园,LiuhuaLakePark
207,雕塑公园Diaosu Park,1,88.0,,218.0,113.276979,23.155608,202,0.0,雕塑公园,DiaosuPark
208,孙中山大元帅府纪念馆Memorial Museum of Generalissimo Sun Yat-sen's Mansion,6,94.0,有历史故事的小黄楼，结合了岭南式的建筑风格。,98.0,113.285651,23.116337,115,0.01,孙中山大元帅府纪念馆,MemorialMuseumofGeneralissimoSunYatsensMansion
209,兰圃Canton Orchid Garden,2,88.0,整个环境呈现江南园林的风格，空气间弥漫着兰香，漫步其间，很是舒适。,155.0,113.266761,23.149913,145,0.0,兰圃,CantonOrchidGarden
210,仁威祖庙Renwei Temple,1,86.0,,307.0,113.2421678747,23.1289767811,100,0.0,仁威祖庙,RenweiTemple
211,梯面镇Timianzhen,1,88.0,,92.0,113.3010078737,23.5512099237,9,0.0,梯面镇,Timianzhen
212,广州大桥,2,86.0,广州大桥，位于中国广州市市区东部、海珠桥下游，跨越珠江主、辅航道及二沙岛，连接广州大道南北两段。,443.0,113.322153,23.113376,3,0.0,广州大桥,
213,珠江夜游中大码头Pearl River Night Cruise from Zhongda Wharf,1,90.0,,89.0,113.305934,23.109831,169,0.0,珠江夜游中大码头,PearlRiverNightCruisefromZhongdaWharf
214,南沙滨海泳场Nansha Coastal Swimming Pool,0,76.0,,174.0,113.628385,22.764722,12,0.0,南沙滨海泳场,NanshaCoastalSwimmingPool
215,十九路军淞沪抗日阵亡将士陵园The 19th Route Army Martyr Cemetery,1,90.0,,450.0,113.316228,23.151061,45,0.0,十九路军淞沪抗日阵亡将士陵园,ThethRouteArmyMartyrCemetery
216,三元里人民抗英烈士纪念馆Sanyuanli People Kangying Douzheng Memorial Hall,1,88.0,,452.0,113.266559,23.166891,86,0.0,三元里人民抗英烈士纪念馆,SanyuanliPeopleKangyingDouzhengMemorialHall
217,广州近代史博物馆Guangzhou Museum of Modern History,1,90.0,,189.0,113.289774,23.134641,37,0.0,广州近代史博物馆,GuangzhouMuseumofModernHistory
218,西苑,1,0.0,"西苑在流花公园西侧。是一个以陈设盆景为主的公园，面积五千多平方米，湖心岛以较大型的盆栽及亚热带植物为主。
西区是公园的主体，这里山坡起伏，曲院回廊，荷池柳岸，景色幽美。在榕荫馆、亭榭及温室等展厅中，陈列有千多盆各种名贵类型的盆栽，…",463.0,113.2489068806,23.1425879102,0,0.0,西苑,
219,广州蓄能水电站旅游度假区,1,60.0,广州抽水蓄能电站旅游度假区位于从化市吕田镇小杉，广州抽水蓄能电站坐落在南昆山脉北侧，广州抽水蓄能电站距广州100公里，广州抽水蓄能电站面积27平方公里，上下水库水域面积740万平方米，积雨面积1940万平方米。上水库海拔900米，下库海拔270米，…,466.0,113.9657042534,23.8148296559,1,0.0,广州蓄能水电站旅游度假区,
220,畲族风情村,1,100.0,在整个广州地区，惟一有少数民族的地方，就在增城的正果镇。兰溪畲族村，是广州地区最大的畲民聚居村落。虽然村里已经有些汉化了，但还是可以看到少数民族的风情。畲族有自己的语言、民歌和服饰，善长唱山歌，他们还有自己的图腾崇拜。畲族村位于罗…,135.0,113.9883195777,23.3175472685,1,0.0,畲族风情村,
221,增城坑背古村落Zengcheng Kengbei  Historic Village,1,80.0,,202.0,113.659136,23.281734,9,0.0,增城坑背古村落,ZengchengKengbeiHistoricVillage
222,大岭头,0,0.0,,,114.028367,23.821546,0,0.0,大岭头,
223,流溪温泉广场,0,0.0,,,113.6852478052,23.6820338632,0,0.0,流溪温泉广场,
224,米埗村,0,100.0,,,113.687481,23.686182,0,0.0,米埗村,
225,三角山,0,0.0,,,113.9474346269,23.7444369237,0,0.0,三角山,
226,南沙明珠农业公园,0,80.0,,,113.5350568052,22.7370314528,0,0.0,南沙明珠农业公园,
227,麦村,0,0.0,,,113.5969,23.256544,0,0.0,麦村,
228,香蜜山,0,100.0,,,113.9214418139,23.7715121482,0,0.0,香蜜山,
229,南沙图书馆,0,0.0,,,113.5403754256,22.8043641421,0,0.0,南沙图书馆,
230,荔湾观音庙,0,0.0,,,113.243665183,23.0804497112,0,0.0,荔湾观音庙,
231,广州西部大峡谷一线天,0,60.0,,,113.3045955366,23.5645927525,0,0.0,广州西部大峡谷一线天,
232,钧明欢乐世界华夏世嘉都市乐园,0,60.0,,,113.600847,23.195674,0,0.0,钧明欢乐世界华夏世嘉都市乐园,
233,格林东庄（白云钟落潭店）,0,0.0,,,113.376274,23.415652,0,0.0,格林东庄白云钟落潭店,
234,鱼洞村,0,0.0,,,114.032750396,23.7827357316,0,0.0,鱼洞村,
235,新兴公园,0,0.0,,,113.4873827731,22.7405970672,0,0.0,新兴公园,
236,马洞森林公园,0,0.0,,,113.4710650118,23.3585720052,0,0.0,马洞森林公园,
237,时代钻汇方洲创意园,0,0.0,,,113.3470462727,22.9252079911,0,0.0,时代钻汇方洲创意园,
238,莲塘白玉兰森林公园,0,0.0,,,113.4895387544,23.342271927,0,0.0,莲塘白玉兰森林公园,
239,芙蓉桃花水母自然保护区,0,0.0,,,113.2296530616,23.5352136715,0,0.0,芙蓉桃花水母自然保护区,
240,正果镇月亮湾公园,0,0.0,,,113.8908831943,23.4255838897,0,0.0,正果镇月亮湾公园,
241,九龙湖欧式公主小镇,0,66.0,,,113.4260541338,23.4851277616,0,0.0,九龙湖欧式公主小镇,
242,艾米稻香小镇,0,96.0,,,113.569695,23.552936,0,0.0,艾米稻香小镇,
243,广州奇幻解压馆Guangzhou Fantasy Decompression Pavilion,0,68.0,,,113.276512,23.125714,1,0.0,广州奇幻解压馆,GuangzhouFantasyDecompressionPavilion
244,流溪河从都湿地公园Liuxi River Congdu Wetland Park,0,100.0,,,113.688414,23.686579,2,0.0,流溪河从都湿地公园,LiuxiRiverCongduWetlandPark
245,明星村Star Village,0,86.0,,,113.3190787263,23.3622731494,0,0.0,明星村,StarVillage
246,十二生肖龙雕塑,0,0.0,,,113.325276675,22.9526549175,0,0.0,十二生肖龙雕塑,
247,大封门水库Dafengmen Reservoir,0,0.0,,,113.821471,23.584659,1,0.0,大封门水库,DafengmenReservoir
248,华峰寺Huafeng Temple,0,90.0,,,113.5655500744,23.2368286944,0,0.0,华峰寺,HuafengTemple
249,大佛古寺Dafugu Temple,0,78.0,,,113.346635,23.20644,2,0.0,大佛古寺,DafuguTemple
250,南越王墓博物馆Nanyuewangmu Museum,0,100.0,,,113.267483,23.143992,3,0.0,南越王墓博物馆,NanyuewangmuMuseum
251,保利世贸博览馆PWTC Expo,0,88.0,,,113.372735894,23.1037175884,0,0.0,保利世贸博览馆,PWTCExpo
252,"华南植物园-苏铁园Cycad Garden, South China Botanical Garden",0,0.0,,,113.375433,23.190804,0,0.0,华南植物园苏铁园,CycadGardenSouthChinaBotanicalGarden
253,卧云庐Woyun Building,0,0.0,,,113.2216971091,23.1655233363,0,0.0,卧云庐,WoyunBuilding
254,莲麻小镇Lianma Town,0,80.0,,,114.0121180611,23.8972492433,5,0.0,莲麻小镇,LianmaTown
255,白云山索道Baiyun Mountain Cableway,0,88.0,,,113.3020787519,23.1635247263,4,0.0,白云山索道,BaiyunMountainCableway
256,北京路文化旅游区,0,0.0,,,113.275468,23.132607,0,0.0,北京路文化旅游区,
257,广东岭南职业技术学院图书馆喷水池,0,0.0,,,113.425673,23.173105,0,0.0,广东岭南职业技术学院图书馆喷水池,
258,南沙滨海湿地景区Nansha Binhai Tourism Scenic Area,0,100.0,,,113.626336,22.756134,1,0.0,南沙滨海湿地景区,NanshaBinhaiTourismScenicArea
259,黄埔古港Historic Site of Ancient Whampoa Anchorage,0,88.0,,,113.396026,23.095461,28,0.0,黄埔古港,HistoricSiteofAncientWhampoaAnchorage
260,越秀山Yuexiu Mountain,0,90.0,,,113.2695779712,23.1440920992,10,0.0,越秀山,YuexiuMountain
261,天河路商圈Tinho Town,0,94.0,,,113.336053,23.147072,2,0.0,天河路商圈,TinhoTown
262,树德之光Light of Shude,0,88.0,,,113.2978537193,23.0714220446,1,0.0,树德之光,LightofShude
263,黄婆洞水库Huangpodong Reservoir,0,90.0,,,113.312283,23.202052,2,0.0,黄婆洞水库,HuangpodongReservoir
264,450米户外观景平台450m Observation Deck,0,94.0,露天平台宽阔，景色独好。,,113.330429,23.111712,10,0.0,米户外观景平台,mObservationDeck
265,433米白云星空观光大厅433m Baiyun Starry Sightseeing Hall,0,82.0,白云和星空主题观光大厅,,113.330975,23.112381,9,0.0,米白云星空观光大厅,mBaiyunStarrySightseeingHall
266,"广州增城大丰门风景区Dafeng Gate Scenic Area, Guangzhou Zengcheng",0,80.0,,,113.83946,23.599737,3,0.0,广州增城大丰门风景区,DafengGateScenicAreaGuangzhouZengcheng
267,山顶景区-帽峰山森林公园Shan Ding Jingqu-Maofeng Mountain Forest Park,0,92.0,,,113.465284,23.309082,2,0.0,山顶景区帽峰山森林公园,ShanDingJingquMaofengMountainForestPark
268,芙蓉水上世界公园Furong Swimming World Park,0,0.0,,,113.242,23.5189,0,0.0,芙蓉水上世界公园,FurongSwimmingWorldPark
269,农趣园,0,94.0,,,113.255682,23.143578,1,0.0,农趣园,
270,"六榕寺弘法堂Hongfa Hall, Liurong Temple",0,70.0,,,113.263,23.1354,2,0.0,六榕寺弘法堂,HongfaHallLiurongTemple
271,榕荫游艇,0,0.0,,,113.257,23.143,0,0.0,榕荫游艇,
272,华南理工大学大学城校区停车场-北一门(出入口),0,0.0,,,113.4096594913,23.0596275811,0,0.0,华南理工大学大学城校区停车场北一门出入口,
273,生物岛国际公寓,0,80.0,,,113.3812669859,23.0683055064,2,0.0,生物岛国际公寓,
274,霍英东纪念馆Fok Yingtung Memorial （North Gate 1）,0,90.0,,,113.624217,22.765846,2,0.0,霍英东纪念馆,FokYingtungMemorialNorthGate
275,黄陂生态湿地园Huangpi Ecological Wetland Park,0,76.0,,,113.4367421057,23.1964052913,4,0.0,黄陂生态湿地园,HuangpiEcologicalWetlandPark
276,流花西苑Liuhua Xiyuan Scenic Area,0,92.0,,564.0,113.2513265165,23.1435183945,38,0.0,流花西苑,LiuhuaXiyuanScenicArea
277,东方寺Dongfang Temple,0,70.0,,612.0,113.231742,23.518534,2,0.0,东方寺,DongfangTemple
278,百年炮楼Century Blockhouse,0,86.0,,181.0,113.2430604283,23.3059024811,6,0.0,百年炮楼,CenturyBlockhouse
279,钱岗古村Qiangang Ancient Village,1,88.0,历史悠久，宋代建筑风格，保存完整的广府民居的典型代表。,37.0,113.552751,23.436448,7,0.0,钱岗古村,QiangangAncientVillage
280,珠江琶醍啤酒文化创意艺术区Zhujiang Party Pier Beer Culture & Art Zone,8,92.0,,681.0,113.3464008841,23.1125659943,36,0.0,珠江琶醍啤酒文化创意艺术区,ZhujiangPartyPierBeerCultureArtZone
281,广州抽水蓄能电站Guangzhou Pumped Storage Station,0,80.0,世界上最大的抽水蓄能电站，高科技与大自然的完美结合的特色景区。,39.0,113.964781,23.774731,11,0.0,广州抽水蓄能电站,GuangzhouPumpedStorageStation
282,万顷沙镇Wanqingshazhen,2,84.0,,292.0,113.5588877601,22.7121618597,13,0.0,万顷沙镇,Wanqingshazhen
283,三桠塘幽谷Sanyatang Valley,1,92.0,属亚热带山地雨林，气候温和，空气清新。基础设施完善，吃住玩行方便。,41.0,113.8172488092,23.7282044493,11,0.0,三桠塘幽谷,SanyatangValley
284,李小龙祖居Residence of Bruce Lee,2,88.0,,685.0,113.243567,23.121286,49,0.0,李小龙祖居,ResidenceofBruceLee
285,海珠广场Haizhu Square,4,90.0,,697.0,113.271904,23.120419,119,0.0,海珠广场,HaizhuSquare
286,海珠湖公园Haizhu Lake Park,1,90.0,中心城区最大的人工湖，景色优美，骑单车兜兜风或坐船都很惬意。,141.0,113.330994,23.078539,197,0.0,海珠湖公园,HaizhuLakePark
287,南沙湿地·寻梦园Nansha Wetland Park (Second Phase),0,80.0,,699.0,113.639677,22.600754,18,0.0,南沙湿地寻梦园,NanshaWetlandParkSecondPhase
288,十八罗汉山森林公园Eighteen Arhats Mountain Forest Park,0,90.0,赏湖光山色，鸟语花香，还可登高望远。,90.0,113.412964,22.792373,63,0.0,十八罗汉山森林公园,EighteenArhatsMountainForestPark
289,叠翠园Diecui Garden,0,88.0,,708.0,113.3836541452,23.0740825128,9,0.0,叠翠园,DiecuiGarden
290,黄花岗七十二烈士陵园Huanghuagang 72 Martyrs Cemetery,0,90.0,为纪念中国同盟会而建造的烈士陵园。,722.0,113.301045,23.146766,264,0.0,黄花岗七十二烈士陵园,HuanghuagangMartyrsCemetery
291,天堂顶风景区Tiantangding Sceneic Area,3,64.0,山高气爽，林木葱郁，峻岭错叠，具有秀、幽、奥等自然特色。,96.0,113.769484,23.632764,3,0.0,天堂顶风景区,TiantangdingSceneicArea
