,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
166,城隍阁景区Chenghuang Pavilion Scenic Area,5,88.0,,43.0,120.171139,30.24208,291,0.03,城隍阁景区,ChenghuangPavilionScenicArea
167,北高峰North Peak,22,92.0,,98.0,120.104341,30.251785,154,0.02,北高峰,NorthPeak
168,龙山岛Longshan Island,6,80.0,,256.0,118.986837,29.611741,107,0.0,龙山岛,LongshanIsland
169,保俶塔Baochu Pagoda,9,92.0,宝石山的标志景观，高挑的塔身十分上镜。,58.0,120.154464,30.267164,237,0.0,保俶塔,BaochuPagoda
170,黄山尖Huangshanjian,7,88.0,,75.0,119.113486,29.574168,170,0.0,黄山尖,Huangshanjian
171,黄龙洞景区Yellow Dragon Cave  Scenic Area,7,88.0,“新西湖十景”之一，可喝茶听戏，还有方竹林供你悠闲漫步。,127.0,120.144938,30.270833,225,0.0,黄龙洞景区,YellowDragonCaveScenicArea
172,中国美术学院China Academy of Art,18,92.0,,90.0,120.167077,30.249116,108,0.01,中国美术学院,ChinaAcademyofArt
173,梦姑塘文化公园Menggutang Culture Park,0,88.0,,271.0,119.023583,29.602483,48,0.0,梦姑塘文化公园,MenggutangCulturePark
174,天池风景区Zhexi Tianchi Scenic Area,1,90.0,,4.0,119.126639,30.302209,6,0.0,天池风景区,ZhexiTianchiScenicArea
175,中国丝绸博物馆China National Silk Museum,10,88.0,看从古至今种类繁多的丝绸制品，了解丝绸织造的前世今生。,288.0,120.158034,30.22889,157,0.0,中国丝绸博物馆,ChinaNationalSilkMuseum
176,临安城遗址,2,100.0,临安城遗址位于杭州市南部凤凰山东麓宋城路一带，有三座城门，主要宫殿区现均被深埋在距离地表3米以下，基址保存相当完好。,85.0,119.756809,30.112904,2,0.0,临安城遗址,
177,八百里风情岛800-li Style Island,7,70.0,,8.0,119.786506,30.265455,34,0.0,八百里风情岛,liStyleIsland
178,桐庐奇源峡,0,0.0,让我们敞开心扉欢呼感受别样的酷热夏季吧！,319.0,119.365922,29.831617,0,0.0,桐庐奇源峡,
179,杭州花圃Hangzhou Flower Garden,4,92.0,,200.0,120.1339,30.252147,105,0.0,杭州花圃,HangzhouFlowerGarden
180,三都九姓渔村,0,0.0,,,119.5388505171,29.5378602517,0,0.0,三都九姓渔村,
181,祝业坞营林区Zhuyewuying Forest Area,0,0.0,,,118.991897,29.645917,0,0.0,祝业坞营林区,ZhuyewuyingForestArea
182,飞来峰Linyin Scenic Spot,0,94.0,,,120.1072193087,30.2430237912,980,0.0,飞来峰,LinyinScenicSpot
183,芦茨风情小镇Luci Style Town,0,96.0,,,119.680203,29.691601,0,0.0,芦茨风情小镇,LuciStyleTown
184,吴山夜市Wushan Night Market,0,86.0,,,120.175697,30.258554,296,0.0,吴山夜市,WushanNightMarket
185,黎鹰乡村牧场Liying Country Pasture,0,100.0,,409.0,119.7453718473,30.4339318623,1,0.0,黎鹰乡村牧场,LiyingCountryPasture
186,鸬鸟山Luniao Mountain,2,86.0,,16.0,119.742813,30.488438,7,0.0,鸬鸟山,LuniaoMountain
187,西兴古镇,1,0.0,西兴古镇位于钱塘江南岸，历史上曾是两浙门户。,42.0,120.228692,30.197329,0,0.0,西兴古镇,
188,桥西历史街区Qiaoxi Historical District,1,94.0,,631.0,120.1437477226,30.3249359131,59,0.0,桥西历史街区,QiaoxiHistoricalDistrict
189,大明湖Daming Lake,1,90.0,,14.0,118.997515,30.030985,98,0.0,大明湖,DamingLake
190,良渚博物院Liangzhu Museum,3,88.0,博物馆控必去！欣赏精美的良渚玉器，感受良渚古国曾经的辉煌。,47.0,120.034345,30.383341,144,0.0,良渚博物院,LiangzhuMuseum
191,里叶十里荷花景区,1,0.0,"大慈岩镇的里叶村，种植莲子已有近千年的历史。在南宋的诗中已有记载，清乾隆年间被指定为贡品，是远近闻名的莲子之乡。
在莲花盛开季节，步入里叶村，便进入了“接天莲叶无穷碧，映日荷花别样红”的境地，荷叶田田，荷花沁香，游客既能观荷、赏荷…",313.0,119.276407,29.263314,0,0.0,里叶十里荷花景区,
192,野古农园虫出没,0,86.0,,,119.890248,30.434479,1,0.0,野古农园虫出没,
193,建德航空小镇Jiande Aviation Town,0,86.0,,,119.218633,29.371316,7,0.0,建德航空小镇,JiandeAviationTown
194,圆通禅寺Yuantong Temple,0,92.0,,26.0,119.677696,29.803911,13,0.0,圆通禅寺,YuantongTemple
195,北山街历史文化街区Beishan Street,3,90.0,带你走进杭州的历史文化街区，感受一草一木间的杭州文化。,59.0,120.158795,30.26518,120,0.0,北山街历史文化街区,BeishanStreet
196,黄龙吐翠,1,84.0,黄龙吐翠是护国仁王寺遗址处，为新西湖十景之一。黄龙即黄龙洞，是集宗教文化内涵与寺观园林景象于一身的游乐园。,73.0,120.147511,30.267899,29,0.0,黄龙吐翠,
197,双峰插云Shuangfeng Chayun Scenic Resort,14,88.0,雨后初晴时，天竺双峰云雾环绕，景色迤逦。,103.0,120.129147,30.253889,121,0.01,双峰插云,ShuangfengChayunScenicResort
198,天池岛Tianchi Island,6,86.0,,258.0,119.150894,29.539731,64,0.0,天池岛,TianchiIsland
199,西泠印社Xiling Imprinting Corporation,25,92.0,孤山上的清幽园林，赏摩崖书刻，逛印学博物馆，感受人文气息。,265.0,120.146125,30.257083,406,0.01,西泠印社,XilingImprintingCorporation
200,萧山,3,94.0,萧山历史悠久，文化灿烂。1999年，湘湖跨湖桥遗址出土了大量新石石器时期的文物，2001年，跨湖桥遗址中又出土了距今8000年历史的独木舟。这一考古发现是当年全国十大考古发现之一，它不仅改变了萧山的历史，更将浙江文明史向前推前了一千多年。,3.0,120.270936,30.190872,10,0.0,萧山,
201,永福禅寺Yongfuchan Temple,22,94.0,,135.0,120.104502,30.24521,148,0.0,永福禅寺,YongfuchanTemple
202,长桥公园,8,86.0,长桥公园，位于浙江省杭州西湖的东南角，南山路长桥旁。长桥是西湖三大情人桥之一。长桥公园有杭州“市花公园”的名称。,68.0,120.161315,30.237834,15,0.0,长桥公园,
203,郭庄Guo's Villa,5,90.0,临西湖而建的江南园林，喝茶赏湖绝佳之处。,277.0,120.138718,30.250215,250,0.0,郭庄,GuosVilla
204,浴鹄湾Yuhu Bay,11,94.0,,281.0,120.142679,30.232266,79,0.0,浴鹄湾,YuhuBay
205,神仙洞,1,100.0,"神仙洞位于浙江省桐庐县境内，全国旅游胜 地四十侍瑶林仙境的左侧，距杭州90公里。该地拥有肉兔、本鸡、肉鸭养殖厂和鱼塘，大片梨、桃子、柿子、板栗正漫山遍野挂满枝头，一派丰收的喜庆景象，野趣横生。
神仙洞以惊、险、奇著称。最初由中国著名探…",187.0,119.554688,29.892795,1,0.0,神仙洞,
206,桐君山Tongjun Mountain,9,88.0,登高眺望富春江与分水江两江汇流，乘游船领略富春江山水画卷。,1.0,119.693602,29.81547,104,0.0,桐君山,TongjunMountain
207,千岛湖农夫山泉生产基地（淳安工厂）Qiandaohu Nongfu Shan Quan Shengchan Base (chun'angongchang),5,92.0,,189.0,119.059586,29.596937,66,0.0,千岛湖农夫山泉生产基地淳安工厂,QiandaohuNongfuShanQuanShengchanBasechunangongchang
208,中国杭帮菜博物馆Chinese Hangzhou Cuisine Museum,1,86.0,,197.0,120.149787,30.213987,78,0.0,中国杭帮菜博物馆,ChineseHangzhouCuisineMuseum
209,江南龙门湾Jiangnan Longmen Bay,2,74.0,,13.0,119.671918,29.699852,31,0.0,江南龙门湾,JiangnanLongmenBay
210,畲乡山寨She Country Village,1,82.0,,14.0,119.5818443126,29.8014945984,4,0.0,畲乡山寨,SheCountryVillage
211,龙门古镇老街,3,80.0,繁嚣、热闹是老街的主题。这条长近三里，宽三米许的街市历来繁华，尤其是明嘉靖至清康乾盛世间，龙门孙氏“半列儒林，咸饶富有”，更使老街成为商贾云集、店铺林立之地。其间店铺大多为前店后坊、前店后居，商业活动的忙碍与劳作之余的闲适相得益彰…,70.0,119.9554819359,29.9086656755,6,0.0,龙门古镇老街,
212,西溪3D奇幻艺术馆Xixi 3D Qihuan Art Museum,0,88.0,,25.0,120.076411,30.285945,155,0.0,西溪奇幻艺术馆,DXixiDQihuanArtMuseum
213,天都城,1,92.0,天都城东依杭州、北接上海，介于杭州主城与临平副城之间，在大杭州规划中处于中心枢纽地位，距市中心18公里，毗邻绕城高速公路和沪杭甬高速，处浙江经济的主流发展区域。,91.0,120.256455,30.398675,6,0.0,天都城,
214,香积寺Xiangji Temple,3,90.0,,341.0,120.153063,30.304772,111,0.0,香积寺,XiangjiTemple
215,爱丽芬城堡创意空间,0,60.0,,,119.967598527,30.0924813074,0,0.0,爱丽芬城堡创意空间,
216,严州古城景区,0,84.0,,,119.498223,29.543767,1,0.0,严州古城景区,
217,严子陵钓台-清风园,0,100.0,,,119.6511538522,29.7183462222,0,0.0,严子陵钓台清风园,
218,纪龙山Jilong Mountain,0,0.0,,,119.5702620036,29.9408124792,0,0.0,纪龙山,JilongMountain
219,灵山幻境Lingshan Cave,0,76.0,,,120.0443000166,30.1261396768,22,0.0,灵山幻境,LingshanCave
220,西湖十景Ten Scenes of West Lake,0,100.0,,,120.093759,30.195442,0,0.0,西湖十景,TenScenesofWestLake
221,千岛湖风景区-天屿明珠观岛公园Qiandaohufengjingqu-tianyumingzhuguandao Park,0,88.0,,,119.021173,29.600434,3,0.0,千岛湖风景区天屿明珠观岛公园,QiandaohufengjingqutianyumingzhuguandaoPark
222,云岭后营林点,0,0.0,,,118.845013,29.662282,0,0.0,云岭后营林点,
223,象山艺术公社Xiangshan Art Commune,0,60.0,,,120.08015,30.158016,4,0.0,象山艺术公社,XiangshanArtCommune
224,兰里景区Lanli Sceneic Area,0,70.0,,,120.038653,30.352663,1,0.0,兰里景区,LanliSceneicArea
225,阿里巴巴西溪园区Alibaba Xixi Park,0,92.0,,,120.032709,30.285288,15,0.0,阿里巴巴西溪园区,AlibabaXixiPark
226,杭州嗒咪动物奇幻乐园Hangzhou Dami Dongwu Qihuan Amusement Park,0,94.0,,,120.336054,30.315689,7,0.0,杭州嗒咪动物奇幻乐园,HangzhouDamiDongwuQihuanAmusementPark
227,荻浦花海Flower Fields of Dipu Village,3,86.0,,15.0,119.833128,29.867804,28,0.0,荻浦花海,FlowerFieldsofDipuVillage
228,天都公园Tiandou Park,1,88.0,,24.0,120.252077,30.39823,36,0.0,天都公园,TiandouPark
229,临平公园Linping Park,1,88.0,,31.0,120.300341,30.433393,64,0.0,临平公园,LinpingPark
230,釜托寺Futuo Temple,0,86.0,,537.0,119.735467,30.557715,8,0.0,釜托寺,FutuoTemple
231,浙江省博物馆孤山馆区Zhejiang Provincial Museum Gushan Branch,1,88.0,游览清代珍藏四库全书的文澜阁，参观河姆渡、良渚等文化遗迹。,586.0,120.149955,30.257339,203,0.0,浙江省博物馆孤山馆区,ZhejiangProvincialMuseumGushanBranch
232,同安寺Tong'an Temple,0,40.0,,616.0,119.78736,30.430544,0,0.0,同安寺,TonganTemple
233,杭州国际博览中心Hangzhou International Expo Center,1,94.0,走进G20峰会主会场，回味各国领导会晤的场景。,1.0,120.245117,30.237286,159,0.0,杭州国际博览中心,HangzhouInternationalExpoCenter
234,百岁峡,0,100.0,山势险要，谷坡陡峻，沟谷狭窄，河水清澈。,1062.0,119.466572,29.845496,14,0.0,百岁峡,
235,纪龙山Jilong Mountain,0,88.0,,6.0,119.562438,29.945814,8,0.0,纪龙山,JilongMountain
236,西溪婚俗馆Xixi Marriage Custom Hall,0,86.0,,,120.0763254981,30.2783393496,4,0.0,西溪婚俗馆,XixiMarriageCustomHall
237,龙井山园茶文化村Longjingshan Garden Tea Cultural Village,0,92.0,,354.0,120.11973,30.226045,12,0.0,龙井山园茶文化村,LongjingshanGardenTeaCulturalVillage
238,高庄Gaozhuang Street,7,94.0,,481.0,120.084501,30.268412,49,0.0,高庄,GaozhuangStreet
239,柳浪闻莺Orioles Singing in the Willows,72,92.0,西湖边适合漫步的美丽公园，春天柳绦拂动，格外迷人。,33.0,120.162605,30.245792,640,0.16,柳浪闻莺,OriolesSingingintheWillows
240,浙江大学紫金港校区Zhejiang University Zijingang Campus,28,96.0,,25.0,120.096772,30.309821,192,0.09,浙江大学紫金港校区,ZhejiangUniversityZijingangCampus
241,阮墩环碧Ruandu Huanbi Scenic Resort,2,92.0,,192.0,120.147946925,30.2527732849,112,0.0,阮墩环碧,RuanduHuanbiScenicResort
242,中国茶叶博物馆China National Tea Museum,8,92.0,,186.0,120.127393,30.238721,195,0.0,中国茶叶博物馆,ChinaNationalTeaMuseum
243,杭州南宋官窑博物馆Southern Song Dynasty Guan Kiln Museum,2,88.0,在官窑遗址遥想南宋窑火旺盛的场景，去陶艺中心亲手做一件陶器。,112.0,120.161548,30.215517,125,0.0,杭州南宋官窑博物馆,SouthernSongDynastyGuanKilnMuseum
244,桂花岛（猴岛）Osmanthus Island,2,86.0,,270.0,119.153811,29.49696,49,0.0,桂花岛猴岛,OsmanthusIsland
245,余杭九龙瀑景区Yuhangjiulong Pu Sceneic Area,1,60.0,,188.0,119.796714,30.401294,1,0.0,余杭九龙瀑景区,YuhangjiulongPuSceneicArea
246,禅源寺Chanyuan Temple,3,86.0,,2.0,119.4543863745,30.326002121,50,0.0,禅源寺,ChanyuanTemple
247,韬光寺Taoguangsi,8,90.0,,123.0,120.102976,30.248916,65,0.0,韬光寺,Taoguangsi
248,朱炳仁铜雕艺术博物馆Zhu Bingren Bronze Art Museum,5,90.0,,290.0,120.173585,30.245439,112,0.0,朱炳仁铜雕艺术博物馆,ZhuBingrenBronzeArtMuseum
249,新市街夜市Xinshi Street Night Market,1,88.0,,86.0,120.168698,30.292124,39,0.0,新市街夜市,XinshiStreetNightMarket
250,小白菜文化园Xiaobaicai Culture Park,1,72.0,,5.0,119.975813,30.247388,46,0.0,小白菜文化园,XiaobaicaiCulturePark
251,吊水岩Diaoshuiyan Scenic Area,2,0.0,,19.0,119.1240537165,30.1953601837,0,0.0,吊水岩,DiaoshuiyanScenicArea
252,通天飞瀑Tongtian Waterfall,1,84.0,游览喀斯特地貌溶洞，欣赏奇特的洞中飞瀑。,8.0,119.635619,30.007784,45,0.0,通天飞瀑,TongtianWaterfall
253,瑶溪大峡谷Yaoxida Canyon,1,90.0,,12.0,119.315309,29.948128,2,0.0,瑶溪大峡谷,YaoxidaCanyon
254,灵隐寺大雄宝殿,6,0.0,今日的灵隐寺是在清末重建基础上陆续修复再建的，灵隐寺布局与江南寺院格局大致相仿，全寺建筑中轴线上依次为天王殿、大雄宝殿、药师殿三大殿。,323.0,120.1143637416,30.2532994818,2,0.0,灵隐寺大雄宝殿,
255,中国伞博物馆China Umbrella Museum,3,92.0,,327.0,120.144434,30.322205,72,0.0,中国伞博物馆,ChinaUmbrellaMuseum
256,玉泉寺,1,0.0,玉泉寺，建德乃至浙西地区最主要的寺庙之一，位于我市梅城镇乌龙山南麓，原称善导和尚净土道场。唐德宗贞元十年(794)净土宗五祖少康大师创建。北宋易名玉泉庵，曾拥有宇舍二百多间，还建有玉泉亭，性乐堂、曲水亭等。而后，各朝代几经毁建，至1942…,328.0,119.9112909246,30.3070424567,0,0.0,玉泉寺,
257,江洋畈生态公园Jiangyangfanshengtai Park,1,92.0,,329.0,120.148605,30.212698,62,0.0,江洋畈生态公园,JiangyangfanshengtaiPark
258,杨家村Yangjia Village,1,86.0,浙江著名的银杏之乡，深秋时的满山金黄美不胜收。,9.0,119.495398,30.104785,19,0.0,杨家村,YangjiaVillage
259,朝晖公园Zhaohui Park,2,90.0,,336.0,120.1725333049,30.2904172182,84,0.0,朝晖公园,ZhaohuiPark
260,千岛湖植物园,0,100.0,,,119.003945,29.597421,0,0.0,千岛湖植物园,
261,广安禅寺,0,0.0,,,119.2363378335,29.3540018408,0,0.0,广安禅寺,
262,龙门山,0,0.0,,,119.9810241182,29.8771878417,0,0.0,龙门山,
263,苕溪营地,0,0.0,,,119.8575489776,30.4002372728,0,0.0,苕溪营地,
264,阳陂湖,0,0.0,,,119.9202978841,30.0812125136,0,0.0,阳陂湖,
265,青山湖水上森林郊野公园,0,80.0,,,119.7703373318,30.2593408528,0,0.0,青山湖水上森林郊野公园,
266,剪溪坞水库,0,100.0,,,119.697194129,29.7534704308,0,0.0,剪溪坞水库,
267,李叔同弘一法师纪念馆Lishu Tong Hong Yi Fashi Memorial Hall,0,0.0,,,120.1366046059,30.2168533082,0,0.0,李叔同弘一法师纪念馆,LishuTongHongYiFashiMemorialHall
268,留下历史古街Liuxia Historic Street,0,0.0,,,120.0633315741,30.2477656473,0,0.0,留下历史古街,LiuxiaHistoricStreet
269,富春江Fuchunjiang,0,90.0,,,119.79044972,29.8816372447,2,0.0,富春江,Fuchunjiang
270,龙上村文化礼堂Longshang Village Cultural Hall,0,0.0,,,119.65936,30.38071,0,0.0,龙上村文化礼堂,LongshangVillageCulturalHall
271,新安江森林公园Xin'anjiang Forest Park,0,0.0,,,119.2888497534,29.5022733205,0,0.0,新安江森林公园,XinanjiangForestPark
272,江南大冰洞Jiangnan Ice Cave,0,100.0,,,119.1164375671,29.3937699651,1,0.0,江南大冰洞,JiangnanIceCave
273,桐庐县白云村Baiyun Village,0,0.0,,,119.5704820784,29.8504160574,0,0.0,桐庐县白云村,BaiyunVillage
274,岳飞墓Tomb of Yue Fei,0,98.0,,,120.14041,30.258563,5,0.0,岳飞墓,TombofYueFei
275,桐庐一指峡谷景区Tongluyizhi Canyon Sceneic Area,0,100.0,,,119.5492255956,29.8160943384,1,0.0,桐庐一指峡谷景区,TongluyizhiCanyonSceneicArea
276,云溪竹径景区Yunxizhujing Sceneic Area,0,0.0,,,120.097373,30.197803,0,0.0,云溪竹径景区,YunxizhujingSceneicArea
277,芙罗拉花园Fuluola Garden,0,96.0,小型室内生态花园,,120.22866,30.139934,3,0.0,芙罗拉花园,FuluolaGarden
278,杭州西湖风景名胜区-恙无山湖,0,0.0,,,120.1262910225,30.2250200525,0,0.0,杭州西湖风景名胜区恙无山湖,
279,"杭州西湖风景名胜区-老龙井Old Longjing, Hangzhou West Lake Scenic Area",0,100.0,,,120.1077951816,30.2258397363,0,0.0,杭州西湖风景名胜区老龙井,OldLongjingHangzhouWestLakeScenicArea
280,啦喜街Laxi Street,0,88.0,,,120.161169,30.176235,13,0.0,啦喜街,LaxiStreet
281,亚细亚号废弃火车车厢Asia Express Abandoned Train Carriage,0,0.0,,,120.171155,30.218896,1,0.0,亚细亚号废弃火车车厢,AsiaExpressAbandonedTrainCarriage
282,东家坞Dongjiawu Village,0,0.0,,,119.6482069745,29.7017435268,0,0.0,东家坞,DongjiawuVillage
283,千岛湖啤酒博物院Qiandao Lake Beer Museum,0,96.0,,,119.1545,29.615536,60,0.0,千岛湖啤酒博物院,QiandaoLakeBeerMuseum
284,浙江大学Zhejiang University,0,94.0,,,120.12931,30.270239,12,0.0,浙江大学,ZhejiangUniversity
285,杭州湘湖旅游度假区Xiang Lake Tourist Resort Area of Hangzhou,0,94.0,,,120.221555,30.136275,8,0.0,杭州湘湖旅游度假区,XiangLakeTouristResortAreaofHangzhou
286,武林广场Wulin Square,0,90.0,,,120.169857,30.276778,10,0.0,武林广场,WulinSquare
287,东梓关村Dongziguan Village,0,72.0,,,119.829685,29.89369,5,0.0,东梓关村,DongziguanVillage
288,瑶坞村Yaowu Village,0,0.0,,,119.958223,29.894026,0,0.0,瑶坞村,YaowuVillage
289,浙江科技学院Zhejiang University of Science and Technology,0,90.0,,,120.035619,30.22504,2,0.0,浙江科技学院,ZhejiangUniversityofScienceandTechnology
290,胡宅旧居Hu's Former Residence,0,0.0,,,120.183341,30.257598,0,0.0,胡宅旧居,HusFormerResidence
291,杭州印,0,0.0,杭州印，是浙江杭州市的新地标建筑，坐落在钱塘江边，高约百米，因为外形奇特，像一条裤腿瘦、一条裤腿肥的西裤，被市民称为“粗细腿”，也是中国新奇葩建筑之一。,,120.21187,30.217368,0,0.0,杭州印,
292,"中国茶叶博物馆龙井馆区Longjing Pavilion, China National Tea Museum",0,96.0,,,120.118893,30.225321,19,0.0,中国茶叶博物馆龙井馆区,LongjingPavilionChinaNationalTeaMuseum
293,飞来峰造像Feilaifeng Cliffside Sculptures,0,96.0,,,120.11082,30.246156,23,0.0,飞来峰造像,FeilaifengCliffsideSculptures
294,环球广场Huanqiu Square,0,0.0,,,119.992,30.1536,0,0.0,环球广场,HuanqiuSquare
295,塘栖慧海寺Tangqihuihai Temple,0,0.0,,,120.2079642408,30.4732563937,0,0.0,塘栖慧海寺,TangqihuihaiTemple
